listing_id,neighborhood,bedrooms,property_type,price_ksh,occupancy_rate,rating,review_count,price_tier,source_neighbourhood,last_review
72265,langata,Studio,Private Room,4300,0.959,4.5,29,2,Greenpoint,2019-06-16
74073,westlands,2 BR,Entire Home,16000,0.805,4.8,59,5,Williamsburg,2019-06-23
74240,westlands,2 BR,Entire Home,13800,0.411,4.8,68,5,Williamsburg,2019-06-07
74333,muthaiga,1 BR,Entire Home,9300,0.307,4.4,26,5,East Harlem,2015-11-25
74404,langata,2 BR,Entire Home,18100,0.786,4.5,31,2,Harlem,2012-08-22
74680,westlands,1 BR,Entire Home,9400,0.296,5,198,5,Astoria,2019-05-31
74860,langata,Studio,Private Room,4000,0,4,1,2,Greenpoint,2011-03-28
75193,westlands,Studio,Private Room,5700,0.978,5,220,5,Williamsburg,2019-06-22
75635,south-c,1 BR,Entire Home,10400,0.477,5,286,1,Lower East Side,2019-06-27
76761,thika-road,2 BR,Entire Home,11700,0.501,5,398,1,South Slope,2019-06-28
77765,langata,1 BR,Private Room,13000,0.784,4.5,36,2,Greenpoint,2019-07-01
77936,karen,Studio,Private Room,12300,0.866,4.5,36,5,Hell's Kitchen,2019-06-14
78919,upperhill,1 BR,Entire Home,10200,0,4.1,6,3,Boerum Hill,2016-02-05
79067,ngong-road,3 BR,Entire Home,26500,0.573,4.3,14,3,Clinton Hill,2019-04-20
79782,westlands,Studio,Private Room,9800,0.06,4.9,76,5,Williamsburg,2019-03-31
80493,lavington,Studio,Private Room,5600,0.452,5,182,4,East Village,2019-07-04
80684,langata,1 BR,Private Room,25300,0.836,4.1,8,2,Greenpoint,2016-03-27
80700,langata,1 BR,Private Room,25300,0.836,4.1,7,2,Greenpoint,2019-05-24
80924,south-b,2 BR,Entire Home,12000,0.482,4.6,34,2,Park Slope,2018-09-25
81739,langata,1 BR,Private Room,18100,0.836,4,2,2,Greenpoint,2011-05-12
82549,kileleshwa,Studio,Private Room,7900,0,4.8,66,4,Brooklyn Heights,2016-09-16
82550,kileleshwa,2 BR,Entire Home,15800,0.71,4.9,80,4,Brooklyn Heights,2019-06-30
82638,lavington,2 BR,Entire Home,13300,0.244,5,240,4,East Village,2019-06-06
82928,lavington,2 BR,Entire Home,14600,0.321,5,46,4,Bedford-Stuyvesant,2019-07-02
83243,lavington,1 BR,Entire Home,5100,0.468,5,228,4,Bushwick,2019-06-10
83446,runda,1 BR,Entire Home,10600,0.63,4.1,5,5,Fort Greene,2018-09-03
83722,westlands,2 BR,Entire Home,16300,0.918,4.1,8,5,Williamsburg,2018-08-26
83847,lavington,2 BR,Entire Home,17700,0,4.5,33,4,East Village,2019-01-02
84010,langata,1 BR,Private Room,13000,0.778,4.2,13,2,Greenpoint,2019-06-27
84059,south-c,1 BR,Entire Home,10400,0,4.1,5,1,Crown Heights,2018-07-22
84659,lavington,1 BR,Entire Home,11000,0.611,5,388,4,East Village,2019-06-26
84905,thika-road,Studio,Private Room,6600,0.836,5,223,1,Two Bridges,2019-06-23
85094,south-c,1 BR,Entire Home,5500,0.51,4.2,11,1,Crown Heights,2019-01-14
86215,south-c,1 BR,Entire Home,10400,0.858,5,151,1,Lower East Side,2019-06-24
89427,ngong-road,3 BR,Entire Home,49200,0,4,0,3,Clinton Hill,
89621,lavington,1 BR,Entire Home,7100,0.112,5,218,4,Bedford-Stuyvesant,2019-06-28
93313,lavington,1 BR,Entire Home,9500,0.351,4.9,75,4,Bedford-Stuyvesant,2019-06-23
94035,westlands,Studio,Private Room,6600,0,5,42,5,Astoria,2019-07-06
94209,south-c,1 BR,Entire Home,6900,0,4,0,1,Crown Heights,
94477,lavington,2 BR,Entire Home,13800,0.441,5,370,4,Bedford-Stuyvesant,2019-07-05
94783,south-c,1 BR,Entire Home,8300,0.255,5,104,1,Crown Heights,2019-06-21
95747,westlands,1 BR,Entire Home,11500,0,4.2,13,5,Williamsburg,2016-07-18
95883,lavington,2 BR,Entire Home,15800,0.975,4.1,4,4,Bedford-Stuyvesant,2018-12-26
96471,ngong-road,1 BR,Private Room,12500,0,4.2,11,3,Clinton Hill,2019-06-07
98330,muthaiga,1 BR,Entire Home,10200,0.504,4,1,5,Kips Bay,2012-01-03
98663,lavington,1 BR,Entire Home,10200,0.482,4.3,19,4,Chelsea,2018-06-11
99070,muthaiga,Studio,Private Room,5300,0,5,131,5,East Harlem,2019-05-26
99085,runda,1 BR,Entire Home,10100,0.482,4.2,15,5,Fort Greene,2019-05-01
100002,muthaiga,Studio,Private Room,5500,0.189,5,136,5,Washington Heights,2019-06-17
100184,kilimani,Studio,Private Room,3900,0.759,4.7,43,4,Queens Village,2019-07-08
100186,kilimani,1 BR,Entire Home,10200,0.904,5,98,4,Gowanus,2019-06-28
101053,westlands,Studio,Private Room,8200,0,4.5,31,5,Williamsburg,2019-03-01
102995,kilimani,2 BR,Entire Home,16700,0.904,4.7,45,4,Upper West Side,2018-01-01
103161,westlands,2 BR,Entire Home,15600,0.016,5,124,5,Williamsburg,2019-06-26
103311,langata,1 BR,Private Room,43500,0.836,4.1,9,2,Greenpoint,2018-05-19
103806,lavington,2 BR,Entire Home,19600,0,5,166,4,East Village,2019-05-27
105469,lavington,Studio,Private Room,5500,0.082,4.2,13,4,Rockaway Beach,2015-09-21
105510,south-c,1 BR,Entire Home,6900,0.227,4.2,15,1,Crown Heights,2019-01-05
106363,langata,Studio,Private Room,4400,0.323,5,380,2,Harlem,2019-06-26
106647,lavington,1 BR,Entire Home,10600,0.721,4.9,86,4,Bedford-Stuyvesant,2019-06-16
107630,langata,2 BR,Entire Home,12700,0.249,5,248,2,Greenpoint,2019-06-20
107895,kilimani,1 BR,Entire Home,9500,0.449,4.8,49,4,Upper West Side,2019-06-19
110739,runda,2 BR,Entire Home,13800,0.732,4.8,54,5,Midtown,2019-07-03
112100,south-c,2 BR,Entire Home,11500,0.57,4,3,1,Crown Heights,2013-01-01
112304,langata,Studio,Private Room,6500,0,4,1,2,Harlem,2016-01-02
112359,langata,2 BR,Entire Home,16300,0.145,4.8,56,2,Upper East Side,2018-12-28
112435,runda,Studio,Private Room,7800,0.093,5,163,5,Fort Greene,2019-05-24
113265,south-c,Studio,Private Room,3800,0.247,5,247,1,Crown Heights,2019-06-21
113945,karen,Studio,Private Room,7000,0.523,5,116,5,Hell's Kitchen,2019-05-11
114123,thika-road,2 BR,Entire Home,13800,0.389,4.4,27,1,South Slope,2019-05-19
114229,south-c,2 BR,Entire Home,14600,0.011,4.8,52,1,Lower East Side,2019-06-08
114969,runda,1 BR,Entire Home,11900,0,4.6,39,5,Midtown,2018-09-24
115535,langata,Studio,Private Room,4700,0.225,4.5,35,2,Harlem,2019-06-01
115678,langata,1 BR,Entire Home,7200,0.397,5,320,2,Harlem,2019-06-23
115748,westlands,1 BR,Entire Home,9000,0.005,4.5,30,5,Astoria,2019-06-16
116940,south-c,1 BR,Entire Home,5600,0.137,5,225,1,Crown Heights,2019-06-24
117425,kileleshwa,1 BR,Entire Home,11800,0.23,5,95,4,Brooklyn Heights,2018-05-26
118061,lavington,1 BR,Entire Home,8700,0.225,4.9,70,4,Bedford-Stuyvesant,2019-06-28
118430,lavington,1 BR,Private Room,22800,0.945,4.5,35,4,Chelsea,2019-01-03
118680,lavington,Studio,Private Room,6900,0,4,0,4,East Village,
120362,westlands,2 BR,Entire Home,15600,0.093,4.8,50,5,Williamsburg,2019-07-02
121687,westlands,2 BR,Entire Home,16400,0.901,4.4,29,5,Williamsburg,2019-06-23
121861,south-b,2 BR,Entire Home,12000,0.981,4.3,23,2,Park Slope,2016-05-02
123784,langata,1 BR,Entire Home,8000,0.175,5,142,2,Harlem,2019-06-16
125053,lavington,3 BR,Entire Home,31100,0.534,4.9,70,4,East Village,2019-07-01
125163,lavington,Studio,Private Room,7800,0.159,4.6,38,4,Bedford-Stuyvesant,2019-06-03
125594,lavington,Studio,Private Room,3100,0,5,82,4,Kensington,2019-05-19
126443,lavington,2 BR,Entire Home,14900,0.449,5,403,4,East Village,2019-07-07
126816,kilimani,Studio,Private Room,6700,0,4,3,4,Upper West Side,2014-11-06
127387,kilimani,3 BR,Entire Home,20500,0.134,4,3,4,Gowanus,2014-08-04
128975,langata,1 BR,Entire Home,8800,0.258,5,116,2,Harlem,2019-06-13
131154,langata,2 BR,Entire Home,12000,0.619,5,175,2,Greenpoint,2019-07-07
132516,ngong-road,1 BR,Entire Home,7300,0.427,4.9,28,3,Forest Hills,2019-07-01
132570,muthaiga,2 BR,Entire Home,13900,0,4.4,24,5,West Village,2017-12-26
132695,westlands,1 BR,Entire Home,10200,0,4.2,15,5,Williamsburg,2016-06-06
133025,ngong-road,Studio,Private Room,9800,0.471,5,105,3,Murray Hill,2019-06-06
134934,westlands,2 BR,Entire Home,18400,0.858,4.4,22,5,Williamsburg,2019-05-30
135393,muthaiga,Studio,Private Room,4100,0.627,5,263,5,East Flatbush,2019-06-24
135465,runda,2 BR,Entire Home,13900,0.216,5,86,5,Fort Greene,2019-06-20
135706,lavington,1 BR,Entire Home,10400,0,4.1,10,4,Chelsea,2017-01-01
136493,south-b,2 BR,Entire Home,18100,0.951,4.3,18,2,Park Slope,2019-05-27
138216,langata,1 BR,Entire Home,10200,0.975,4.2,8,2,Greenpoint,2018-07-08
139624,south-c,1 BR,Entire Home,4400,0.992,4.9,70,1,Crown Heights,2019-01-31
140133,westlands,2 BR,Entire Home,20400,0.241,5,150,5,Williamsburg,2019-07-05
140425,south-c,Studio,Private Room,5500,0,5,115,1,Crown Heights,2017-05-25
140973,lavington,2 BR,Entire Home,14600,0.362,4.9,69,4,East Village,2019-05-26
141154,upperhill,1 BR,Entire Home,9100,0.395,5,232,3,Boerum Hill,2019-06-22
141335,south-b,3 BR,Entire Home,35900,0.027,4.6,35,2,Park Slope,2018-01-13
141890,south-c,3 BR,Entire Home,26000,0,4.3,18,1,Nolita,2013-10-01
141984,south-c,2 BR,Entire Home,12100,0.241,4.8,68,1,Nolita,2019-06-10
142069,lavington,1 BR,Entire Home,11800,0,4.3,22,4,East Village,2014-11-10
144087,langata,3 BR,Entire Home,18800,0.06,4.3,17,2,Harlem,2019-05-18
144148,lavington,Studio,Private Room,7600,0,4.6,34,4,East Village,2016-01-05
145064,westlands,1 BR,Entire Home,11900,0,4.1,8,5,Williamsburg,2014-06-06
145188,lavington,2 BR,Entire Home,15800,0,4,0,4,Chelsea,
145994,kilimani,1 BR,Entire Home,7500,0,4.1,2,4,Upper West Side,2018-07-06
146754,parklands,2 BR,Entire Home,18900,0.485,4.9,52,3,Windsor Terrace,2019-04-27
147586,langata,3 BR,Entire Home,21400,0.277,4.9,74,2,Harlem,2019-06-16
148201,parklands,2 BR,Entire Home,13200,0,4.3,18,3,Greenwich Village,2013-05-31
148259,westlands,3 BR,Entire Home,36900,0.093,4.9,72,5,Williamsburg,2019-05-11
148825,kilimani,2 BR,Entire Home,13000,0.353,5,191,4,Upper West Side,2019-06-29
149287,langata,2 BR,Entire Home,18100,0,4,0,2,Upper East Side,
150804,south-c,2 BR,Entire Home,17400,0,4.3,19,1,Lower East Side,2019-07-06
151199,westlands,1 BR,Entire Home,10600,0.329,5,414,5,Astoria,2019-07-03
151478,westlands,Studio,Private Room,8000,0,4.1,8,5,Williamsburg,2018-12-11
152071,south-b,1 BR,Entire Home,10900,0.978,4,0,2,Park Slope,
152078,lavington,Studio,Private Room,7500,0.016,4.4,25,4,East Village,2019-02-12
152259,langata,Studio,Private Room,4000,0.088,5,119,2,Harlem,2019-05-28
152263,langata,3 BR,Entire Home,21800,0.293,5,203,2,Harlem,2019-07-06
152520,runda,Studio,Private Room,3400,0.353,4.8,53,5,Sunnyside,2018-11-16
153405,langata,1 BR,Entire Home,9100,0.94,5,104,2,Greenpoint,2019-06-16
153780,lavington,1 BR,Private Room,13800,0.353,5,175,4,East Village,2019-06-28
154934,langata,Studio,Private Room,5400,0,4.6,38,2,Harlem,2018-05-08
155296,westlands,3 BR,Entire Home,20900,0.756,4.6,39,5,Williamsburg,2019-05-02
157673,lavington,1 BR,Entire Home,5700,0.551,5,88,4,Bedford-Stuyvesant,2019-06-16
158061,lavington,1 BR,Private Room,13000,0.148,4.4,27,4,Bedford-Stuyvesant,2017-10-08
158176,westlands,2 BR,Entire Home,13500,0.937,5,117,5,Williamsburg,2019-06-29
158290,ngong-road,Studio,Private Room,5700,0,4.6,43,3,Clinton Hill,2019-05-20
158913,langata,1 BR,Entire Home,9400,0,4.1,4,2,Greenpoint,2015-03-13
158955,westlands,1 BR,Entire Home,11400,0.392,5,385,5,Williamsburg,2019-06-29
159749,lavington,Studio,Private Room,6900,0.348,4.8,64,4,Bedford-Stuyvesant,2019-07-01
159815,lavington,Studio,Private Room,6300,0.403,4.6,39,4,Bedford-Stuyvesant,2019-06-24
159913,lavington,Studio,Private Room,11800,0,5,37,4,Chelsea,2019-07-03
160609,kilimani,2 BR,Entire Home,15800,0,4.2,10,4,Upper West Side,2019-01-01
160994,lavington,2 BR,Entire Home,15800,0.356,5,103,4,East Village,2019-06-24
161366,runda,Studio,Private Room,3400,0.326,4.6,41,5,Sunnyside,2019-06-01
161394,westlands,Studio,Private Room,7400,0,4,3,5,Williamsburg,2014-08-31
161996,langata,3 BR,Entire Home,21400,0.323,5,227,2,Harlem,2019-06-26
162493,westlands,3 BR,Entire Home,36900,0.959,4.8,37,5,Williamsburg,2018-12-27
162508,south-c,1 BR,Entire Home,9000,0.674,4.5,29,1,Crown Heights,2019-06-28
163627,westlands,Studio,Private Room,7300,0,5,205,5,Williamsburg,2017-12-31
163809,langata,2 BR,Entire Home,14400,0.359,4.6,42,2,Harlem,2019-06-03
163814,lavington,1 BR,Entire Home,7800,0.296,5,280,4,East Village,2019-07-05
163836,langata,Studio,Private Room,3300,0.041,4.9,86,2,Greenpoint,2019-06-08
164989,kileleshwa,Studio,Private Room,11000,0.395,4.8,54,4,SoHo,2019-06-16
165080,parklands,3 BR,Entire Home,37800,0,4.1,7,3,Carroll Gardens,2018-08-29
165461,lavington,Studio,Private Room,5900,0.449,4.8,57,4,Morningside Heights,2019-01-01
165824,runda,Studio,Private Room,2700,0.559,4.5,31,5,Sunnyside,2019-05-01
166006,kilimani,2 BR,Entire Home,19700,0.29,5,188,4,Upper West Side,2018-08-23
166172,lavington,Studio,Private Room,4700,0,5,480,4,Bushwick,2019-07-07
166541,muthaiga,Studio,Private Room,6100,0.392,4.5,34,5,Washington Heights,2019-06-15
166983,parklands,3 BR,Entire Home,26500,0,4.1,6,3,Carroll Gardens,2015-08-08
167013,lavington,2 BR,Entire Home,16100,0.792,4.1,3,4,Chelsea,2018-05-13
167017,south-b,2 BR,Entire Home,15900,0,4,2,2,Park Slope,2014-08-31
167222,south-b,Studio,Private Room,4400,0.293,4.3,20,2,Park Slope,2018-08-24
167482,kilimani,2 BR,Entire Home,14600,0.962,5,129,4,Upper West Side,2019-06-07
168084,lavington,2 BR,Entire Home,15000,0.926,5,147,4,East Village,2019-06-30
168123,thika-road,1 BR,Entire Home,7300,0.542,5,101,1,South Slope,2019-07-01
168546,muthaiga,2 BR,Entire Home,20500,0.814,4.2,11,5,East Harlem,2016-01-02
168810,kilimani,2 BR,Entire Home,13800,0.019,4.2,11,4,Upper West Side,2013-10-15
169002,langata,Studio,Private Room,4700,0.838,4.6,41,2,Harlem,2019-06-16
169152,lavington,1 BR,Entire Home,5900,0,5,87,4,Bedford-Stuyvesant,2017-04-18
169306,karen,Studio,Private Room,3000,0.364,5,117,5,University Heights,2019-05-21
169464,westlands,1 BR,Entire Home,7000,0.959,4.9,86,5,Williamsburg,2019-05-16
169483,kilimani,1 BR,Entire Home,8400,0,4,0,4,Gravesend,
170420,muthaiga,1 BR,Entire Home,6500,0,4.2,15,5,East Harlem,2016-02-15
170761,runda,Studio,Private Room,7000,0.559,4.6,35,5,Fort Greene,2019-07-02
171776,langata,1 BR,Private Room,12300,0.759,4.3,17,2,Harlem,2015-10-01
172700,south-c,Studio,Private Room,8000,0.077,4.1,3,1,Lower East Side,2016-02-15
172870,langata,Studio,Private Room,6500,0.323,4.7,43,2,Harlem,2018-01-03
173072,langata,Studio,Private Room,3600,0.321,5,168,2,Harlem,2019-07-06
173151,langata,Studio,Private Room,6600,0.214,5,241,2,Greenpoint,2019-06-24
173742,gigiri,3 BR,Entire Home,32800,0.167,5,105,5,Gramercy,2019-06-23
174527,lavington,1 BR,Entire Home,11800,0,4.3,11,4,Bushwick,2018-10-28
176135,south-c,1 BR,Entire Home,6700,0.471,4.5,31,1,Crown Heights,2018-10-23
176653,lavington,Studio,Private Room,7900,0.882,4.7,49,4,East Village,2019-05-07
176962,westlands,2 BR,Entire Home,14700,0.932,4.4,23,5,Williamsburg,2019-04-13
177421,langata,3 BR,Entire Home,36300,0.652,4.3,20,2,Greenpoint,2019-06-24
177495,lavington,3 BR,Entire Home,33800,0,4.6,18,4,Chelsea,2019-06-24
177606,muthaiga,2 BR,Entire Home,15500,0.17,5,90,5,Kips Bay,2019-06-23
179670,south-c,Studio,Private Room,8300,0.055,5,99,1,Lower East Side,2019-06-27
179741,south-c,3 BR,Entire Home,20800,0.685,4.1,6,1,Nolita,2019-06-28
180507,westlands,1 BR,Entire Home,8800,0.452,4.3,21,5,Astoria,2018-12-01
180792,westlands,1 BR,Entire Home,7800,0.258,4.4,24,5,Astoria,2019-04-04
181972,langata,2 BR,Entire Home,14400,0.967,5,111,2,Harlem,2019-06-02
182069,muthaiga,1 BR,Entire Home,9800,0.266,5,86,5,East Harlem,2019-06-20
182095,muthaiga,2 BR,Entire Home,16300,0.756,4.8,66,5,West Village,2019-04-29
182177,ngong-road,1 BR,Entire Home,9500,0.049,5,271,3,Allerton,2019-06-20
182649,westlands,Studio,Private Room,5700,0.899,5,227,5,Williamsburg,2019-06-18
185266,westlands,Studio,Private Room,6100,0,5,80,5,Williamsburg,2019-07-06
187488,muthaiga,Studio,Private Room,8200,0.016,4.1,5,5,West Village,2018-12-03
187566,lavington,1 BR,Entire Home,7800,0.214,5,187,4,Bedford-Stuyvesant,2019-06-10
187986,lavington,2 BR,Entire Home,19700,0,4,2,4,Chelsea,2015-08-28
188146,westlands,3 BR,Entire Home,28700,0.362,4,1,5,Williamsburg,2016-01-01
188661,upperhill,2 BR,Entire Home,12900,0.647,4.9,67,3,Prospect Heights,2018-10-20
188674,lavington,2 BR,Entire Home,13000,0,4.8,63,4,East Village,2018-01-12
189135,karen,Studio,Private Room,8100,0.033,5,89,5,Hell's Kitchen,2019-07-01
189181,lavington,1 BR,Private Room,20100,0,4,1,4,Chelsea,2014-04-20
189732,lavington,2 BR,Entire Home,13300,0.186,5,177,4,East New York,2019-06-29
189787,south-c,1 BR,Entire Home,6900,0.847,5,90,1,Crown Heights,2019-06-30
190267,langata,2 BR,Entire Home,12300,0.879,4.6,39,2,Upper East Side,2019-07-07
190542,lavington,2 BR,Entire Home,12600,0.027,4.6,42,4,Bedford-Stuyvesant,2019-05-18
190968,upperhill,2 BR,Entire Home,16300,0.573,4.5,33,3,Prospect Heights,2019-05-08
190974,south-b,1 BR,Entire Home,9400,0.252,5,179,2,Park Slope,2019-05-29
191075,lavington,Studio,Private Room,8700,0.249,4.9,81,4,East Village,2019-03-28
193105,karen,Studio,Private Room,12300,0.293,4.7,43,5,Hell's Kitchen,2019-06-29
193333,westlands,Studio,Private Room,5300,0.244,4.8,52,5,Williamsburg,2018-10-31
193393,runda,Studio,Private Room,6100,0.822,5,160,5,Sunnyside,2019-06-25
193853,lavington,1 BR,Entire Home,11700,0,4.4,23,4,Chelsea,2018-05-21
194154,kilimani,Studio,Private Room,7000,0.507,4.5,35,4,Upper West Side,2017-06-18
195123,muthaiga,Studio,Private Room,4100,0.06,5,225,5,Washington Heights,2019-06-12
195233,kileleshwa,Studio,Private Room,3400,0.882,5,401,4,Prospect-Lefferts Gardens,2019-07-04
195240,kileleshwa,Studio,Private Room,3300,0.737,4.9,72,4,Prospect-Lefferts Gardens,2019-06-17
195578,westlands,Studio,Private Room,7000,0.838,4.9,46,5,Williamsburg,2018-12-30
195971,lavington,1 BR,Entire Home,11000,0.301,5,83,4,Bedford-Stuyvesant,2019-06-23
195989,south-b,Studio,Private Room,7600,0.31,5,211,2,Park Slope,2019-06-15
196010,south-b,3 BR,Entire Home,19200,0,4.2,15,2,Park Slope,2015-06-14
197155,karen,1 BR,Entire Home,12200,0.945,5,122,5,Hell's Kitchen,2019-06-23
197753,langata,Studio,Private Room,4900,0.485,5,295,2,Harlem,2019-06-12
197942,lavington,1 BR,Entire Home,7800,0.167,5,207,4,Bedford-Stuyvesant,2019-07-07
199195,langata,Studio,Private Room,5400,0.896,4.8,50,2,Harlem,2019-03-30
199312,westlands,Studio,Private Room,8200,0.304,5,273,5,Williamsburg,2019-06-24
200645,langata,Studio,Private Room,6500,0,4,0,2,Upper East Side,
200955,lavington,2 BR,Entire Home,12600,0.874,4.4,25,4,East Village,2018-04-30
201992,south-b,2 BR,Entire Home,13800,0.101,5,105,2,Park Slope,2019-05-11
202273,lavington,Studio,Private Room,5300,0,4.9,72,4,Bedford-Stuyvesant,2016-12-26
203901,langata,2 BR,Entire Home,13800,0,4.1,8,2,Upper East Side,2016-09-18
204065,ngong-road,2 BR,Entire Home,18800,0.455,4.8,58,3,Clinton Hill,2019-06-04
204833,westlands,Studio,Private Room,8200,0.318,4.1,8,5,Williamsburg,2015-09-17
204959,muthaiga,Studio,Private Room,7800,0.825,5,172,5,Chinatown,2019-07-02
205043,langata,Studio,Private Room,10900,0.696,5,330,2,Theater District,2019-06-20
205485,lavington,1 BR,Entire Home,11400,0.214,5,123,4,Bedford-Stuyvesant,2019-06-11
205735,lavington,Studio,Private Room,3200,0.216,4.8,55,4,Bushwick,2019-04-30
205867,westlands,1 BR,Entire Home,9800,0.279,5,87,5,Williamsburg,2019-07-03
206071,upperhill,Studio,Private Room,3800,0.244,5,258,3,Concourse Village,2019-06-25
206316,runda,2 BR,Entire Home,12900,0,4.1,4,5,Fort Greene,2018-08-27
206772,westlands,2 BR,Entire Home,16000,0.279,4.5,31,5,Williamsburg,2019-05-26
206957,kilimani,1 BR,Entire Home,5500,0.753,5,128,4,Sheepshead Bay,2016-11-15
208148,westlands,2 BR,Entire Home,15200,0,4.2,14,5,Williamsburg,2015-08-31
208889,lavington,1 BR,Entire Home,11400,0.97,4.5,30,4,Bedford-Stuyvesant,2019-06-24
209310,runda,Studio,Private Room,4100,0.214,5,258,5,Sunnyside,2019-05-28
211078,langata,2 BR,Entire Home,13400,0.997,5,228,2,Greenpoint,2018-04-25
211974,lavington,2 BR,Entire Home,19700,0,4.8,60,4,East Village,2019-07-01
212109,muthaiga,Studio,Private Room,6600,0.074,4.2,9,5,West Village,2019-06-30
212178,langata,2 BR,Entire Home,16700,0.879,5,179,2,Theater District,2019-06-19
212544,kilimani,1 BR,Entire Home,7900,0,4.1,9,4,Gowanus,2016-06-23
213272,lavington,Studio,Private Room,3200,0.986,4.2,1,4,Bushwick,2019-04-21
213330,south-c,1 BR,Private Room,13900,0,4.5,25,1,Lower East Side,2018-08-29
215560,lavington,Studio,Private Room,6200,0.474,5,152,4,Bedford-Stuyvesant,2019-06-25
215784,kilimani,1 BR,Entire Home,7500,0.019,4.4,24,4,Long Island City,2019-03-31
215907,kilimani,3 BR,Entire Home,23600,0.915,4.7,45,4,Upper West Side,2019-04-22
217580,ngong-road,1 BR,Entire Home,7600,0.34,4.1,7,3,Fort Hamilton,2018-11-14
218358,langata,Studio,Private Room,5800,0.219,4.4,19,2,Harlem,2019-06-03
219066,gigiri,1 BR,Entire Home,9000,0.499,4.4,24,5,Bensonhurst,2019-01-19
219482,ngong-road,2 BR,Entire Home,13000,0.482,4.1,8,3,Clinton Hill,2017-10-14
219793,south-c,2 BR,Entire Home,13800,0.556,4.4,29,1,Lower East Side,2015-06-03
219818,south-c,2 BR,Entire Home,13800,0.567,4.2,14,1,Lower East Side,2015-07-20
219922,langata,Studio,Private Room,7300,0.77,4.5,33,2,Harlem,2019-05-25
220351,langata,Studio,Private Room,4000,0.288,5,99,2,Harlem,2019-02-28
220563,lavington,Studio,Private Room,5900,0,4.8,59,4,Bedford-Stuyvesant,2017-01-05
220946,lavington,1 BR,Entire Home,11500,0.545,5,142,4,East Village,2019-06-16
221043,karen,1 BR,Private Room,20500,0,4,0,5,NoHo,
221097,langata,1 BR,Entire Home,8400,0.082,4.3,22,2,Greenpoint,2019-03-15
221618,westlands,Studio,Private Room,12300,0.753,4.9,82,5,Tribeca,2019-05-21
222054,south-b,Studio,Private Room,8700,0.063,4.4,23,2,Park Slope,2018-09-15
222304,lavington,2 BR,Entire Home,15700,0.923,4.5,32,4,Chelsea,2019-05-08
223930,upperhill,1 BR,Entire Home,11300,0.005,4.4,24,3,Prospect Heights,2019-06-23
224004,langata,Studio,Private Room,5000,0.764,4.8,59,2,Harlem,2018-10-26
224006,langata,1 BR,Private Room,21800,0.773,4.1,6,2,Harlem,2015-01-02
224510,upperhill,2 BR,Entire Home,17400,0,4.3,18,3,Boerum Hill,2018-07-05
225297,runda,1 BR,Entire Home,10200,0,4,3,5,Midtown,2018-12-26
